moresimultaneousopportunity,10.826187180645748,30.009263221137697,0.4565514174461793
most!interesting!travels,12.179883813135836,30.009263221137697,0.9294115086573213
veryshortperiod,5.001727520388531,30.009263221137697,0.4618055137954344
most-dreadful-frog,8.393263875167237,30.009263221137697,0.9451307838263068
horribly!ploshkin!chops,13.339671892245784,30.009263221137697,0.45955116273696034
verylongtail,5.524305427791805,30.009263221137697,0.9300138711459822
lovingly.twikky.rabbit,11.160551384906602,30.009263221137697,0.9531540463770334
most.dreadful.storm,4.851998656327579,30.009263221137697,0.45991606887697684
most.dreadful.storm,4.851998656327579,30.009263221137697,0.45991606887697684
very.innocent.tail,10.802734420835959,30.009263221137697,0.9442618672559873
where@valuable@man,11.057541430607284,30.009263221137697,0.9528045899752001
very.short.head,8.018594027368117,30.009263221137697,0.24267299016882504
very.bad.time,8.646231284072066,30.009263221137697,0.014943554648238908
sweetlylowernee,12.612952241699803,30.009263221137697,0.9438739235735774
so!tight!eyes,7.819744001175474,30.009263221137697,0.9266225186679271
so.gentle.girls,8.493269213148514,30.009263221137697,0.4614929228409269
wheredarkid,13.41398796346484,30.009263221137697,0.2451933001404915
most!dreadful!leap,8.210928104647623,30.009263221137697,0.23337846274665766
very.hungry.south,10.566046881607694,30.009263221137697,0.24185221509122853
most!dreadful!velocity,4.963186857873745,30.009263221137697,0.23520137750462622
most-satin-egg,11.22820961779932,30.009263221137697,0.45654832466449025
quite-hot-hands,8.939085178652826,30.009263221137697,0.4617061896880496
verystrongtail,8.2491356662948,30.009263221137697,0.23453879016286577
verytailone,11.825745110931404,30.009263221137697,0.23445811859937085
particularlydemeanorviolet,13.259165882572052,30.009263221137697,0.4695239729134229
dreadfully!high!xerxes,7.457518270664526,30.009263221137697,0.9500715093216768
perfectlywearyfrogs,15.472572858383101,30.009263221137697,0.9260520244804115
most.unpleasant.people,5.837915875742127,30.009263221137697,0.46149288721221915
very@short@being,8.497898774270473,30.009263221137697,0.45876172002627397
severelysunkenadvice,16.581991538497633,30.009263221137697,0.9444046629698195
once@more@violet,8.279795054491466,30.009263221137697,0.9146950504353247
most.dreadful.bane,7.960934434422901,30.009263221137697,0.11325758859865809
so@large@knight,11.579669876454316,30.009263221137697,0.24417719748101196
very@short@tail,4.822689797380954,30.009263221137697,0.4577539966504854
mostunpleasantlydream,8.638802417028943,30.009263221137697,0.24293195258194455
nomoreeyes,7.40975932723655,30.009263221137697,0.46168656815602765
so!young!girl,5.868071000953643,30.009263221137697,0.9332686691385653
extremelylargewax,11.729843903159379,30.009263221137697,0.9442674487299664
really-bare-di,15.291782909722807,30.009263221137697,0.9332715875330313
very!slender!feathers,11.140245407478918,30.009263221137697,0.9534043656175804
very!long!tail,5.524305427791805,30.009263221137697,0.44967657084740237
sometimes@little@men,6.061171196340844,30.009263221137697,0.45569502463564104
back-white-grave,12.31042314025435,30.009263221137697,0.23440625221775777
still-silvery-hair,10.726097665850892,30.009263221137697,0.46938171487068975
no!longer!hearts,7.938623050324272,30.009263221137697,0.9450189651547837
more.little.eye,11.007507793331616,30.009263221137697,0.23357339666255422
where!cheerful!embers,14.056451865547576,30.009263221137697,0.9503939242601604
so.dear.head,4.866062929009699,30.009263221137697,0.456085893434306
wholly.unflagging.sound,12.882451839958836,30.009263221137697,0.24413258922571213
veryshorttail,4.822689797380954,30.009263221137697,0.9442555416472014
together.certain.diddle,14.912435152050998,30.009263221137697,0.4594024104640192
most.unpleasant.morning,12.179883813135836,30.009263221137697,0.23442330221961238
extremely.short.time,8.387241811671807,30.009263221137697,0.9507143714972538
utterly@wikky@exception,16.685750913317342,30.009263221137697,0.9300172933465579
verylargerats,5.447675115654153,30.009263221137697,0.2351563825635414
where-lieth-self,14.160211240367286,30.009263221137697,0.953452162391828
most-dreadful-velocity,4.963186857873745,30.009263221137697,0.45944682316489904
loathly.sadder.brute,13.028677503935647,30.009263221137697,0.4611719180404121
very-red-tail,11.038588538744369,30.009263221137697,0.457749348972183
queenly@ethereal@mazes,12.632449538194829,30.009263221137697,0.4695368400494702
where!sighty!glass,14.136933889269416,30.009263221137697,0.45983990044491063
very!long!tail,5.524305427791805,30.009263221137697,0.44967657084740237
slightly!primaeval!motion,8.657138530077985,30.009263221137697,0.9529881548150618
very-kind-guest,10.850422762545177,30.009263221137697,0.9506808456380985
most.dreadful.storm,4.851998656327579,30.009263221137697,0.45991606887697684
very!long!tail,5.524305427791805,30.009263221137697,0.44967657084740237
most!dreadful!mayor,8.357162400163718,30.009263221137697,0.4577435540550122
very-easy-thing,4.653541320128596,30.009263221137697,0.9363159448109333
extremelylargetalk,8.033961788329115,30.009263221137697,0.45901658618093283
very.strong.place,8.263272185108852,30.009263221137697,0.9506947795872784
very.large.tail,8.029622055473334,30.009263221137697,0.4576975976847459
most-dreadful-people,9.121822531893981,30.009263221137697,0.9526673271009558
most-dreadful-velocity,4.963186857873745,30.009263221137697,0.45944682316489904
no.more.i’ll,7.901226681055686,30.009263221137697,0.9485538252974749
extremelywellshoes,7.91297325368284,30.009263221137697,0.45875757894523056
where.louder.pumpkins,14.556451865547576,30.009263221137697,0.2433394756153788
slowly.pale.variaziòni,11.095587268399902,30.009263221137697,0.939998292796952
so-awful-room,7.490904430418333,30.009263221137697,0.9329636098540156
so@short@reward,13.748217735597509,30.009263221137697,0.9401519136173851
sometimes.little.heap,9.797955381747325,30.009263221137697,0.9449733739325321
veryshortone,8.739688688539394,30.009263221137697,0.9291513610368508
slightlyprimaevalmotion,8.657138530077985,30.009263221137697,0.44973443127182966
comfortably.olympian.trespassing,12.632449538194829,30.009263221137697,0.0037510197438671527
very-long-tail,5.524305427791805,30.009263221137697,0.4497406337583101
simply@bonghy@boards,17.55871418739976,30.009263221137697,0.23453911894645935
verysimplerule,4.8128618206694265,30.009263221137697,0.9529339774085286
verylongtail,5.524305427791805,30.009263221137697,0.9300138711459822
verybadone,5.7188070042822545,30.009263221137697,0.9515020900294499
entirely.cold.brow,12.846921004440535,30.009263221137697,0.9527659748733751
so!awful!answers,11.298798434752982,30.009263221137697,0.4573343635220733
very!slender!tone,10.843653575622465,30.009263221137697,0.4611016642769686
very.long.tail,5.524305427791805,30.009263221137697,0.44974317768007965
mostdreadfulstorm,4.851998656327579,30.009263221137697,0.4597834671021337
